,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,26,45,44,61,87,93,102,58,45,33,17,27
Inventory Days,133,205,185,231,94,182,128,147,162,157,158,159
Days Payable,79,29,38,50,34,71,66,84,73,66,75,74
Cash Conversion Cycle,80,221,191,243,146,204,164,121,133,124,101,112
Working Capital Days,117,245,182,233,207,237,210,149,149,121,99,153
ROCE %,20,6,3,8,9,9,8,11,14,20,36,15
