,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,142.59,107.27,105.33,140.73,217.09,273.1,192.86,215.64,276.86,213.71,181.61,163.66,193.32
Expenses,122.51,91.98,98.48,113.07,175.73,227.85,185.99,199.31,245.47,200.48,164.62,162.8,182.83
Operating Profit,20.08,15.29,6.85,27.66,41.36,45.25,6.87,16.33,31.39,13.23,16.99,0.86,10.49
OPM %,14.08,14.25,6.5,19.65,19.05,16.57,3.56,7.57,11.34,6.19,9.36,0.53,5.43
Other Income,0.56,0.04,0.16,0.4,0.18,0.14,0.32,0.28,0.51,2.8,2.65,0.82,0.67
Interest,2.93,3.49,3.0,3.23,3.21,3.97,2.21,4.27,5.83,4.58,4.64,6.83,7.76
Depreciation,1.57,1.67,2.16,1.56,2.07,1.75,1.95,1.86,2.47,2.38,2.35,2.79,2.81
Profit before tax,16.14,10.17,1.85,23.27,36.26,39.67,3.03,10.48,23.6,9.07,12.65,-7.94,0.59
Tax %,34.76,38.35,41.08,16.59,22.12,26.97,4.29,24.24,27.71,17.09,24.03,21.54,81.36
Net Profit,10.53,6.27,1.1,19.41,28.23,28.97,2.89,7.94,17.05,7.53,9.61,-6.22,0.11
EPS in Rs,1.09,0.65,0.11,2.0,2.91,2.99,0.3,0.82,1.76,0.78,0.99,-0.64,0.01
