,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,19,19,19,19,19
Reserves,26,28,30,31,33,53,58,70,194,211,225,224,228
Borrowings,5,7,8,5,6,7,11,22,66,50,76,120,103
Other Liabilities,4,6,9,9,8,26,20,17,65,71,72,69,97
Total Liabilities,46,51,58,55,58,97,99,119,345,351,392,432,448
Fixed Assets,14,15,16,15,15,47,48,54,205,202,206,205,232
CWIP,0,0,0,1,1,0,1,0,1,1,5,59,54
Investments,0,0,0,0,0,1,4,5,2,0,11,8,11
Other Assets,31,36,41,39,41,49,47,60,137,147,170,160,151
Total Assets,46,51,58,55,58,97,99,119,345,351,392,432,448
