,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,4,7,7,5
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,,4,7,7,5
Working Capital Days,,-176,-148,-147,-131
ROCE %,,4,4,5,4
