,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05
Reserves,0.81,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8300000000000001,-0.31,-0.31,-0.3,-0.29,-0.28,-0.28,-0.27,-0.27
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.01,0.01,0.01,0.0,0.26,0.03,0.0,0.0,0.01,0.0,0.0,0.02,0.02
Total Liabilities,5.87,5.88,5.88,5.87,6.14,4.77,4.74,4.75,4.77,4.77,4.77,4.8,4.8
Fixed Assets,1.03,1.61,1.61,2.22,3.12,1.32,1.32,1.32,1.9,1.96,3.81,3.93,3.93
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,4.84,4.27,4.27,3.65,3.02,3.45,3.42,3.43,2.87,2.81,0.96,0.87,0.87
Total Assets,5.87,5.88,5.88,5.87,6.14,4.77,4.74,4.75,4.77,4.77,4.77,4.8,4.8
