,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,2.07,0.00,1.46,1.42,0.31,0.00,0.00,0.00,1.23,0.00,0.00
Expenses,0.13,0.06,2.26,0.12,1.48,1.48,0.41,0.09,0.05,0.05,1.28,0.08,0.25
Operating Profit,-0.13,-0.06,-0.19,-0.12,-0.02,-0.06,-0.1,-0.09,-0.05,-0.05,-0.05,-0.08,-0.25
OPM %,,,-9.18,,-1.37,-4.23,-32.26,,,,-4.07,,
Other Income,0.46,0.46,0.45,0.46,0.79,0.59,0.76,0.47,0.47,1.39,0.92,0.55,0.89
Interest,0.83,0.57,0.29,0.40,0.4,0.4,0.39,0.32,0.33,0.35,0.32,0.32,0.40
Depreciation,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Profit before tax,-0.57,-0.24,-0.1,-0.13,0.3,0.06,0.2,-0.01,0.02,0.92,0.48,0.08,0.17
Tax %,0.00,0.00,0.0,0.00,0.0,0.0,75.0,0.00,-700.00,16.30,-31.25,0.00,47.06
Net Profit,-0.58,-0.25,-0.1,-0.13,0.3,0.06,0.05,-0.01,0.16,0.76,0.63,0.08,0.09
EPS in Rs,-1.51,-0.65,-0.26,-0.34,0.78,0.16,0.13,-0.03,0.42,1.97,1.64,0.21,0.23
