,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86
Reserves,37.17,42.73,46.26,47.63,36.3,33.28,20.78,2.14,-9.42,-10.36,-10.08,-8.55,-8.39
Borrowings,111.96,100.55,90.77,86.4,90.95,67.02,58.93,51.71,15.32,14.51,14.42,14.42,14.42
Other Liabilities,18.25,21.58,32.88,32.69,33.4,9.62,11.14,21.49,8.79,7.82,6.02,5.63,3.51
Total Liabilities,171.24,168.72,173.77,170.58,164.51,113.78,94.71,79.2,18.55,15.83,14.22,15.36,13.4
Fixed Assets,119.13,111.59,105.57,98.55,92.97,74.1,52.9,26.41,11.55,11.26,10.96,10.67,10.53
CWIP,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.45,2.45,2.01,2.01,2.01,2.47,2.14,1.55,1.55,1.55,1.55,2.0,2.0
Other Assets,49.66,54.68,66.19,69.75,69.53,37.21,39.67,51.24,5.45,3.02,1.71,2.69,0.87
Total Assets,171.24,168.72,173.77,170.58,164.51,113.78,94.71,79.2,18.55,15.83,14.22,15.36,13.4
