,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38,71.38
Public,28.62,28.62,28.62,28.62,28.62,28.62,28.62,28.62,28.61,28.61,28.61,28.61
No. of Shareholders,541.0,544.0,539.0,539.0,547.0,541.0,565.0,568.0,583.0,623.0,634.0,648.0
