,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.25,3.25,5.05,5.05
Reserves,-0.45,-0.71,-0.71,-0.84
Borrowings,0.0,0.92,1.08,1.1
Other Liabilities,6.93,2.8200000000000003,2.51,2.44
Total Liabilities,9.73,6.28,7.93,7.75
Fixed Assets,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0
Investments,5.9,0.14,0.14,0.14
Other Assets,3.83,6.14,7.79,7.61
Total Assets,9.73,6.28,7.93,7.75
