,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,37.65,43.59,45.54,42.19,36.88,48.78,49.76,49.85,43.57,44.51,44.15,50.24,48.42
Expenses,33.73,40.22,40.65,40.1,36.95,47.01,44.57,46.89,41.03,41.2,42.74,46.57,45.35
Operating Profit,3.92,3.37,4.89,2.09,-0.07,1.77,5.19,2.96,2.54,3.31,1.41,3.67,3.07
OPM %,10.41,7.73,10.74,4.95,-0.19,3.63,10.43,5.94,5.83,7.44,3.19,7.3,6.34
Other Income,0.76,0.48,0.61,0.2,0.38,0.07,0.1,0.09,0.56,0.25,1.23,0.4,0.54
Interest,1.54,1.57,2.04,1.76,1.15,1.61,2.09,1.73,1.72,1.93,1.41,2.05,2.12
Depreciation,0.98,0.97,1.07,1.0,0.91,0.96,0.98,0.88,0.88,0.87,0.67,0.77,0.77
Profit before tax,2.16,1.31,2.39,-0.47,-1.75,-0.73,2.22,0.44,0.5,0.76,0.56,1.25,0.72
Tax %,1.39,-25.19,18.83,4.26,0.57,1.37,-4.95,18.18,0.0,13.16,42.86,19.2,11.11
Net Profit,2.14,1.64,1.94,-0.46,-1.74,-0.71,2.33,0.36,0.5,0.65,0.33,1.0,0.64
EPS in Rs,0.33,0.26,0.3,-0.07,-0.27,-0.11,0.36,0.06,0.08,0.1,0.05,0.16,0.1
