,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,23.17,42.96,0.00,0.00,1.35,0.00,0.00,0.00,0.00,12.6,12.71,13.62,16.61
Expenses,22.94,37.18,1.33,1.16,3.21,1.57,1.10,1.23,1.36,13.64,14.2,16.33,18.37
Operating Profit,0.23,5.78,-1.33,-1.16,-1.86,-1.57,-1.10,-1.23,-1.36,-1.04,-1.49,-2.71,-1.76
OPM %,0.99,13.45,,,-137.78,,,,,-8.25,-11.72,-19.9,-10.6
Other Income,1.1,1.53,8.08,1.47,2.1,0.88,1.48,61.56,3.33,3.12,0.68,6.69,4.55
Interest,0.05,0.07,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.0
Depreciation,0.1,0.1,0.07,0.08,0.11,0.09,0.10,0.10,0.10,0.11,0.11,0.11,0.09
Profit before tax,1.18,7.14,6.66,0.21,0.12,-0.79,0.26,60.22,1.86,1.96,-0.93,3.87,2.7
Tax %,36.44,21.29,-14.71,242.86,3225.0,0.00,-215.38,0.68,-6.45,16.84,-8.6,29.46,31.48
Net Profit,0.75,5.62,7.63,-0.29,-3.75,-0.79,0.82,59.81,1.98,1.63,-1.0,2.75,1.84
EPS in Rs,0.03,0.25,0.34,-0.01,-0.17,-0.04,0.04,2.69,0.09,0.07,-0.05,0.12,0.08
