,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,2.85,6.44,27.81,32.28,4.44,20.31,1.97,6.75,7.11,,,0.00
Inventory Days,104.76,108.25,122.67,151.74,207.13,55.09,39.85,32.78,19.51,,,0.00
Days Payable,13.87,41.86,33.52,4.13,5.06,11.69,38.02,39.7,17.15,,,
Cash Conversion Cycle,93.74,72.83,116.96,179.88,206.51,63.72,3.79,-0.16,9.47,,,0.00
Working Capital Days,53.97,37.53,69.05,129.97,120.28,48.65,7.17,7.37,21.62,,,120.71
ROCE %,3.04,13.15,3.77,4.1,5.92,14.43,14.16,9.55,9.15,10.96,0.19,2.02
