,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,30.25,30.25,32.41,32.41,32.41,14.29,14.29,14.29
FIIs,0.0,0.21,0.2,0.22,0.34,1.69,0.38,0.38
DIIs,38.04,38.56,23.4,21.34,21.35,19.1,11.29,11.29
Public,31.71,30.99,43.99,46.03,45.9,64.92,74.04,74.02
No. of Shareholders,79733.0,71196.0,69359.0,68454.0,69335.0,112941.0,123529.0,127961.0
