,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,7,13,13,20,20,20
Reserves,1,11,5,9,17,33,39
Borrowings,17,15,15,14,0,6,6
Other Liabilities,2,5,32,71,72,22,115
Total Liabilities,23,38,64,107,109,81,179
Fixed Assets,4,4,3,3,3,10,9
CWIP,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0
Other Assets,18,34,61,104,106,71,170
Total Assets,23,38,64,107,109,81,179
