,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1,-11,6,4,9,7
Cash from Investing Activity,0,0,0,0,0,-1
Cash from Financing Activity,0,11,-3,-2,-16,-2
Net Cash Flow,0,0,2,1,-6,5
