,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.72,70.72,71.17,64.67,64.67
FIIs,0.0,0.0,0.0,1.83,2.57
DIIs,0.0,0.0,0.0,0.66,0.75
Public,29.28,29.28,28.83,32.85,32.01
No. of Shareholders,155.0,132.0,408.0,2299.0,10675.0
