,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,247.0,288.0,334.0,330.0,336.0,359.0,343.0,469.0,443.0,401.0,422.0,409.0,415.0
Expenses,226.0,248.0,282.0,279.0,290.0,321.0,305.0,423.0,408.0,364.0,398.0,380.0,384.0
Operating Profit,21.0,39.0,52.0,51.0,46.0,39.0,38.0,46.0,35.0,36.0,24.0,29.0,31.0
OPM %,9.0,14.0,16.0,15.0,14.0,11.0,11.0,10.0,8.0,9.0,6.0,7.0,8.0
Other Income,6.0,3.0,2.0,3.0,3.0,2.0,22.0,6.0,14.0,13.0,5.0,7.0,6.0
Interest,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
Depreciation,7.0,7.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Profit before tax,15.0,31.0,40.0,43.0,37.0,29.0,49.0,41.0,38.0,38.0,18.0,25.0,25.0
Tax %,41.0,30.0,34.0,35.0,35.0,34.0,40.0,25.0,25.0,25.0,24.0,26.0,26.0
Net Profit,9.0,22.0,26.0,28.0,24.0,19.0,29.0,30.0,28.0,28.0,14.0,19.0,18.0
EPS in Rs,1.11,2.68,3.25,3.43,3.0,2.4,3.6,3.74,3.45,3.51,1.68,2.29,2.27
