,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.9,11.03,4.92,6.42,5.42,6.13,2.02,4.29,6.75,4.6,6.9,5.81,6.42
Expenses,17.57,13.28,7.3,7.13,6.17,7.13,4.06,4.02,6.01,3.69,5.45,4.89,5.57
Operating Profit,1.33,-2.25,-2.38,-0.71,-0.75,-1.0,-2.04,0.27,0.74,0.91,1.45,0.92,0.85
OPM %,7.04,-20.4,-48.37,-11.06,-13.84,-16.31,-100.99,6.29,10.96,19.78,21.01,15.83,13.24
Other Income,0.18,0.01,0.17,0.21,0.15,-0.01,-0.12,0.0,0.0,0.0,0.01,0.03,-0.01
Interest,0.63,0.32,0.66,0.37,0.4,0.35,0.4,0.4,0.39,0.42,0.46,0.62,0.49
Depreciation,0.23,0.24,0.22,0.19,0.19,0.2,0.19,0.16,0.14,0.14,0.19,0.12,0.13
Profit before tax,0.65,-2.8,-3.09,-1.06,-1.19,-1.56,-2.75,-0.29,0.21,0.35,0.81,0.21,0.22
Tax %,-13.85,-1.79,2.91,6.6,-0.84,8.97,-3.64,-27.59,-38.1,22.86,3.7,9.52,-40.91
Net Profit,0.74,-2.85,-3.01,-0.99,-1.2,-1.42,-2.86,-0.37,0.29,0.27,0.77,0.18,0.32
EPS in Rs,0.18,-0.71,-0.75,-0.25,-0.3,-0.35,-0.71,-0.09,0.07,0.07,0.19,0.04,0.08
