,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.44,5.69,5.69,5.69,6.46,7.55,7.85,7.9,8.04,8.04,8.04,8.04,8.04
Reserves,1.23,1.56,1.72,1.74,3.94,12.94,19.04,24.95,28.62,23.13,16.68,17.7,18.24
Borrowings,2.7,5.51,5.75,6.53,6.15,8.85,12.29,13.57,13.02,15.94,17.05,17.09,17.21
Other Liabilities,11.36,7.5,10.86,14.54,13.79,13.94,14.33,21.37,21.06,17.32,15.87,16.8,19.75
Total Liabilities,20.73,20.26,24.02,28.5,30.34,43.28,53.51,67.79,70.74,64.43,57.64,59.63,63.24
Fixed Assets,2.59,2.52,3.64,3.44,3.97,5.38,6.24,6.7,6.73,6.11,5.36,4.61,4.75
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.2,0.21,0.23,0.0,0.0,0.0,0.0,0.0
Other Assets,18.14,17.74,20.38,25.06,26.37,37.7,47.06,60.86,64.01,58.32,52.28,55.02,58.49
Total Assets,20.73,20.26,24.02,28.5,30.34,43.28,53.51,67.79,70.74,64.43,57.64,59.63,63.24
