,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0.02,0.25,0.85,1.11
Cash from Investing Activity,,-0.01,-0.12,-1.11,-1.42
Cash from Financing Activity,,-0.03,-0.13,1.1,10.74
Net Cash Flow,,-0.02,0.0,0.8300000000000001,10.43
