,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,9,-5,7,-9
Cash from Investing Activity,-1,0,-5,-9
Cash from Financing Activity,1,-1,0,14
Net Cash Flow,9,-6,2,-3
