,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,2,10,13
Reserves,4,5,11,13,47
Borrowings,3,2,2,17,17
Other Liabilities,15,11,17,20,27
Total Liabilities,22,19,32,60,104
Fixed Assets,0,1,0,9,8
CWIP,0,0,0,0,1
Investments,0,0,2,2,3
Other Assets,22,18,29,48,92
Total Assets,22,19,32,60,104
