,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,107.3,122.24,137.05,135.3,171.45,168.3,213.86,201.33,216.67,222.57,221.32,200.76,231.83
Expenses,98.12,109.18,117.71,106.99,131.83,140.76,184.07,162.42,178.15,190.32,198.89,188.79,194.13
Operating Profit,9.18,13.06,19.34,28.31,39.62,27.54,29.79,38.91,38.52,32.25,22.43,11.97,37.7
OPM %,8.56,10.68,14.11,20.92,23.11,16.36,13.93,19.33,17.78,14.49,10.13,5.96,16.26
Other Income,1.18,0.95,1.07,2.66,1.42,3.47,17.84,10.26,2.71,1.95,2.31,25.49,2.0
Interest,11.27,10.92,10.25,11.44,9.49,9.62,12.41,11.9,14.05,14.75,14.36,15.57,16.93
Depreciation,11.97,12.04,11.86,12.14,12.54,12.6,13.2,13.83,14.28,14.67,13.84,14.07,15.63
Profit before tax,-12.88,-8.95,-1.7,7.39,19.01,8.79,22.02,23.44,12.9,4.78,-3.46,7.82,7.14
Tax %,34.94,34.86,-230.59,34.91,34.93,35.04,118.39,23.59,44.88,25.73,192.2,-40.54,51.68
Net Profit,33.52,30.17,32.4,35.64,97.33,19.06,14.55,37.4,7.89,7.86,28.74,23.77,9.77
EPS in Rs,36.43,32.79,35.22,38.74,105.79,20.72,15.82,40.65,8.58,8.52,31.17,25.78,10.6
