,2012-03-01,2013-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,37.0,39,37.0,39,43,55,52,68,55,67
Inventory Days,118.0,174,206.0,264,175,249,288,204,264,287
Days Payable,42.0,26,11.0,17,9,32,30,23,19,12
Cash Conversion Cycle,114.0,187,232.0,285,209,272,310,250,300,342
Working Capital Days,51.0,85,79.0,110,95,112,191,169,170,217
ROCE %,,13,,4,2,2,0,0,3,3
