,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.27,11.19,13.53,10.07,10.04,10.79,11.15,9.71,8.92,10.19,11.51,6.64,9.81
Expenses,9.33,9.08,10.56,8.46,8.76,9.41,10.73,7.47,7.74,8.96,10.88,7.77,8.35
Operating Profit,1.94,2.11,2.97,1.61,1.28,1.38,0.42,2.24,1.18,1.23,0.63,-1.13,1.46
OPM %,17.21,18.86,21.95,15.99,12.75,12.79,3.77,23.07,13.23,12.07,5.47,-17.02,14.88
Other Income,0.75,0.65,0.85,0.82,0.91,0.84,1.08,-0.14,0.7,0.57,0.28,0.5,0.48
Interest,0.73,0.73,0.7,0.59,0.58,0.38,0.46,0.51,0.49,0.53,1.18,0.55,0.57
Depreciation,1.76,1.76,1.77,1.7,1.63,1.62,1.31,1.34,1.28,1.28,1.82,1.38,1.38
Profit before tax,0.2,0.27,1.35,0.14,-0.02,0.22,-0.27,0.25,0.11,-0.01,-2.09,-2.56,-0.01
Tax %,-50.0,-88.89,3.7,14.29,-250.0,140.91,118.52,132.0,200.0,-1700.0,-7.18,28.91,-1900.0
Net Profit,0.3,0.51,1.29,0.13,-0.07,-0.09,0.04,-0.08,-0.1,-0.18,-2.24,-1.83,-0.21
EPS in Rs,0.02,0.03,0.07,0.01,-0.0,-0.0,0.0,-0.0,-0.01,-0.01,-0.12,-0.09,-0.01
