,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,423.0,433.0,553.0,450.0,476.0,618.0,490.0,605.0,455.0,472.0,527.0,460.0,604.0
Expenses,407.0,389.0,470.0,377.0,450.0,543.0,394.0,529.0,449.0,420.0,416.0,394.0,561.0
Operating Profit,16.0,44.0,84.0,73.0,26.0,74.0,96.0,76.0,6.0,51.0,112.0,66.0,43.0
OPM %,4.0,10.0,15.0,16.0,6.0,12.0,20.0,13.0,1.0,11.0,21.0,14.0,7.0
Other Income,2.0,2.0,4.0,3.0,3.0,2.0,8.0,2.0,2.0,2.0,3.0,2.0,2.0
Interest,22.0,20.0,22.0,22.0,21.0,15.0,18.0,18.0,14.0,9.0,12.0,18.0,14.0
Depreciation,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0
Profit before tax,-12.0,18.0,58.0,46.0,0.0,53.0,77.0,51.0,-14.0,35.0,93.0,41.0,22.0
Tax %,27.0,37.0,52.0,26.0,-22.0,26.0,21.0,26.0,30.0,26.0,25.0,25.0,28.0
Net Profit,-8.0,12.0,28.0,34.0,0.0,39.0,61.0,38.0,-10.0,26.0,70.0,31.0,16.0
EPS in Rs,-2.22,3.07,7.3,8.96,0.12,10.29,16.01,9.86,-2.63,6.83,18.35,8.12,4.1
