,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,32,32,32,32,32,32,32,32,32,32,32,32,67.0
Reserves,-168,-63,-30,-31,-21,-23,-25,-28,-7,-4,-7,-2,30.0
Preference Capital,7,7,7,7,0,0,7,7,7,7,7,7,
Borrowings,296,163,155,146,132,124,101,98,71,63,73,76,11.0
Other Liabilities,85,80,39,37,28,29,32,43,25,25,28,28,18.0
Total Liabilities,244,212,196,184,172,161,140,145,121,116,126,133,127.0
Fixed Assets,178,148,126,109,97,89,78,75,67,60,54,50,49.0
CWIP,0,0,0,1,3,1,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,66,64,70,74,72,71,62,69,54,56,72,84,77.0
Total Assets,244,212,196,184,172,161,140,145,121,116,126,133,127.0
