,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,35.81,35.65,37.77,35.33,37.14,40.33,37.51,48.22,52.03,48.97,47.05,43.85,43.77
Expenses,32.39,31.64,35.6,33.54,38.48,39.36,36.98,45.16,49.95,45.12,41.52,40.72,39.98
Operating Profit,3.42,4.01,2.17,1.79,-1.34,0.97,0.53,3.06,2.08,3.85,5.53,3.13,3.79
OPM %,9.55,11.25,5.75,5.07,-3.61,2.41,1.41,6.35,4.0,7.86,11.75,7.14,8.66
Other Income,0.07,0.04,0.07,0.05,0.08,0.36,-0.06,0.0,0.0,0.02,0.1,0.55,0.46
Interest,0.2,0.2,0.13,0.1,0.11,0.2,0.24,0.27,0.4,0.42,0.34,0.35,0.26
Depreciation,2.09,1.82,1.93,1.69,1.65,1.7,1.61,1.51,1.54,1.55,1.51,1.38,1.43
Profit before tax,1.2,2.03,0.18,0.05,-3.02,-0.57,-1.38,1.28,0.14,1.9,3.78,1.95,2.56
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.89,0.0,0.0,0.0
Net Profit,1.2,2.03,0.18,0.05,-3.03,-0.57,-1.38,1.28,0.14,-0.15,3.78,1.95,2.56
EPS in Rs,0.09,0.15,0.01,0.0,-0.23,-0.04,-0.1,0.1,0.01,-0.01,0.28,0.15,0.19
