,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.91,74.91,74.91,74.91,74.91,74.91,74.91,74.91
FIIs,1.03,0.88,2.59,0.39,0.83,1.15,1.03,0.97
DIIs,2.12,1.88,1.89,1.86,0.07,0.07,0.06,0.08
Government,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
Public,21.78,22.17,20.45,22.68,24.03,23.71,23.82,23.88
No. of Shareholders,18228.0,21583.0,19418.0,19814.0,18605.0,41039.0,43368.0,41485.0
