,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,82.28,82.26,60.95,39.99,39.99,39.99,39.98
FIIs,9.61,5.56,13.05,34.91,34.31,31.93,32.78
DIIs,1.8,10.01,8.84,1.91,4.56,13.24,17.45
Government,0.0,0.0,0.0,0.0,0.0,0.07,0.07
Public,6.31,2.16,17.16,23.19,21.14,14.77,9.73
No. of Shareholders,442555.0,198498.0,309077.0,471877.0,458163.0,528876.0,532157.0
