,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.84,2.07,2.03,2.35,2.62,2.72,3.1,3.83,3.93,3.77,3.53,3.43,3.11
Expenses,1.36,1.47,1.64,1.71,1.85,1.87,2.08,2.46,2.54,2.62,2.83,2.74,2.8
Operating Profit,0.48,0.6,0.39,0.64,0.77,0.85,1.02,1.37,1.39,1.15,0.7,0.69,0.31
OPM %,26.09,28.99,19.21,27.23,29.39,31.25,32.9,35.77,35.37,30.5,19.83,20.12,9.97
Other Income,0.27,0.1,0.46,0.35,0.32,0.35,0.13,0.18,0.23,0.15,0.07,0.11,0.5
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Profit before tax,0.7,0.65,0.79,0.94,1.04,1.14,1.09,1.49,1.56,1.24,0.71,0.74,0.75
Tax %,25.71,24.62,18.99,21.28,21.15,21.93,21.1,24.83,26.28,25.0,26.76,25.68,25.33
Net Profit,0.53,0.49,0.64,0.74,0.81,0.89,0.86,1.12,1.16,0.93,0.52,0.55,0.57
EPS in Rs,0.49,0.45,0.59,0.68,0.74,0.82,0.79,1.03,1.07,0.85,0.48,0.51,0.52
