,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.98,80.96,97.46,98.11,94.71,94.71,94.72,94.72
FIIs,2.53,1.71,0.1,0.02,0.09,0.03,0.22,0.4
DIIs,15.41,12.15,0.27,0.15,1.62,0.36,0.16,0.24
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
Public,8.08,5.17,2.17,1.73,3.58,4.89,4.9,4.62
No. of Shareholders,403981.0,360886.0,376197.0,384619.0,540998.0,569481.0,598415.0,608490.0
