,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1278,1333,1604,1604,2059,2059,3084,7736,10381,10752,10752,10752,10752.0
Reserves,18113,19869,22028,22771,26000,21204,18824,30610,24455,26876,31819,35567,
Borrowings,263722,292699,295719,321355,335679,324580,310962,272478,258963,246615,247195,267960,
Other Liabilities,7063,8765,9599,10314,11537,14646,18039,10287,6901,14410,12773,17219,
Total Liabilities,290176,322666,328950,356044,375275,362488,350909,321111,300699,298653,302540,331498,
Fixed Assets,3017,2928,2978,3026,7041,6893,6350,7842,7719,7402,9587,9303,
CWIP,26,18,22,54,481,541,502,468,488,471,400,477,
Investments,82829,98433,103419,97347,92810,93075,91848,93328,81996,81471,83475,100409,
Other Assets,204304,221288,222531,255617,274943,261980,252208,219474,210496,209309,209078,221309,
Total Assets,290176,322666,328950,356044,375275,362488,350909,321111,300699,298653,302540,331498,
