,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-3245,-299,-1998,-1991,-567,8000,-12514,-34215,208,3443,5068,-2601
Cash from Investing Activity,-177,-123,-223,-272,-715,-464,720,116,-296,-59,-192,-283
Cash from Financing Activity,556,329,1110,-61,2927,1889,12843,21622,9279,1428,-4383,-3565
Net Cash Flow,-2865,-92,-1111,-2323,1645,9424,1049,-12477,9191,4813,492,-6449
