,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1335.0,1700.0,2351.0,2465.0,2494.0,2578.0,2857.0,3223.0,3085.0,2922.0,3380.0,3333.0,2941.0
Expenses,1075.0,1346.0,1724.0,1777.0,1870.0,1953.0,2194.0,2617.0,2842.0,2699.0,2967.0,2919.0,2634.0
Operating Profit,260.0,353.0,627.0,688.0,624.0,625.0,663.0,607.0,244.0,222.0,413.0,414.0,307.0
OPM %,20.0,21.0,27.0,28.0,25.0,24.0,23.0,19.0,8.0,8.0,12.0,12.0,10.0
Other Income,3.0,9.0,9.0,8.0,21.0,17.0,15.0,22.0,22.0,38.0,31.0,30.0,38.0
Interest,16.0,20.0,7.0,7.0,5.0,6.0,6.0,7.0,15.0,33.0,39.0,37.0,35.0
Depreciation,74.0,78.0,80.0,61.0,61.0,60.0,91.0,95.0,110.0,132.0,126.0,158.0,177.0
Profit before tax,174.0,265.0,549.0,627.0,580.0,576.0,581.0,527.0,140.0,95.0,280.0,249.0,133.0
Tax %,8.0,18.0,29.0,27.0,29.0,27.0,25.0,21.0,21.0,32.0,8.0,19.0,-261.0
Net Profit,160.0,216.0,388.0,458.0,410.0,423.0,433.0,414.0,111.0,65.0,259.0,202.0,482.0
EPS in Rs,6.84,9.26,16.59,17.95,16.24,16.52,16.89,16.26,4.48,2.64,10.24,8.0,18.98
