,2018-09-01,2019-03-01,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-04-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,70.43,70.43,70.43,70.43,70.43,70.43,70.65,43.49,70.65,70.65,70.65,70.65
Public,29.57,29.57,29.57,29.57,29.57,29.57,29.35,56.51,29.36,29.35,29.35,29.35
No. of Shareholders,252.0,241.0,225.0,225.0,220.0,214.0,246.0,245.0,308.0,303.0,567.0,917.0
