,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,279.0,75,181,137,136,147,255,105,68
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,279.0,75,181,137,136,147,255,105,68
Working Capital Days,248.0,29,20,77,64,81,172,165,113
ROCE %,,23,37,42,34,29,11,4,12
