,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,1,-4,5,2,2,4,21
Cash from Investing Activity,,,0,-3,-3,-1,-1,-27,-47
Cash from Financing Activity,,,0,6,-2,-2,0,22,26
Net Cash Flow,,,1,-1,0,0,1,-2,0
