,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,8,-8,55,-28,-17,11,5,1
Cash from Investing Activity,0,2,22,34,170,24,1,0
Cash from Financing Activity,-8,5,-77,-7,-153,-35,0,8
Net Cash Flow,0,-1,0,0,0,0,6,10
