,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,2.0,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,5.68,8.23,6.42,0.53,7.98,0.78,0.86,0.40,0.45,0.51,0.61,0.59,0.50
Operating Profit,-5.68,-6.23,-6.42,-0.53,-7.59,-0.78,-0.86,-0.40,-0.45,-0.51,-0.61,-0.59,-0.50
OPM %,,-311.5,,,-1946.15,,,,,,,,
Other Income,4.09,0.1,-4.03,0.04,0.03,0.33,0.04,0.07,0.01,0.07,0.20,0.15,0.21
Interest,12.43,12.96,4.24,0.48,0.49,0.47,0.47,0.46,0.46,0.45,0.43,0.42,0.42
Depreciation,4.86,4.37,4.69,4.37,3.1,2.94,2.93,2.96,2.90,2.60,1.78,2.35,2.12
Profit before tax,-18.88,-23.46,-19.38,-5.34,-11.15,-3.86,-4.22,-3.75,-3.80,-3.49,-2.62,-3.21,-2.83
Tax %,0.00,0.0,-2.32,0.00,0.0,0.00,50.24,0.00,0.00,0.00,0.00,0.00,0.00
Net Profit,-18.88,-23.46,-19.83,-5.34,-11.15,-3.86,-2.10,-3.75,-3.80,-3.49,-2.62,-3.21,-2.83
EPS in Rs,-6.22,-7.72,-6.53,-1.76,-3.67,-1.27,-0.69,-1.23,-1.25,-1.15,-0.86,-1.06,-0.93
