,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,30.98,23.75,19.92,19.87
FIIs,23.99,28.99,35.0,38.61
DIIs,24.03,14.67,12.87,16.05
Public,21.0,32.59,32.21,25.48
No. of Shareholders,161790.0,486749.0,465834.0,437544.0
