,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,5,4,3,1,6,7,9,10,14,13,9,10
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,5,4,3,1,6,7,9,10,14,13,9,10
Working Capital Days,-9,7,1,-3,-18,9,6,-5,6,-30,-6,6
ROCE %,35,29,25,38,43,51,59,41,51,53,61,48
