,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,162.0,180.0,189.0,191.0,216.0,227.0,230.0,226.0,232.0,233.0,237.0,244.0,255.0
Expenses,95.0,108.0,110.0,107.0,119.0,121.0,126.0,132.0,129.0,130.0,132.0,138.0,138.0
Operating Profit,67.0,72.0,79.0,84.0,96.0,106.0,104.0,94.0,103.0,104.0,104.0,106.0,117.0
OPM %,41.0,40.0,42.0,44.0,45.0,47.0,45.0,42.0,44.0,45.0,44.0,43.0,46.0
Other Income,16.0,30.0,3.0,30.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,8.0,8.0
Interest,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Depreciation,10.0,10.0,10.0,10.0,11.0,12.0,14.0,12.0,13.0,14.0,14.0,14.0,14.0
Profit before tax,71.0,91.0,71.0,103.0,87.0,95.0,91.0,84.0,94.0,94.0,94.0,98.0,109.0
Tax %,22.0,18.0,26.0,19.0,25.0,24.0,25.0,25.0,26.0,24.0,24.0,25.0,25.0
Net Profit,55.0,74.0,53.0,84.0,65.0,72.0,68.0,62.0,70.0,71.0,72.0,73.0,81.0
EPS in Rs,11.32,15.23,10.9,17.19,13.36,14.75,13.93,12.74,14.22,14.49,14.61,14.94,16.57
