,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,72.54,72.54,72.54,72.54,72.54,72.54
FIIs,0.02,0.28,0.02,0.0,0.0,0.0
Public,27.44,27.18,27.44,27.46,27.45,27.45
No. of Shareholders,42939.0,39676.0,38309.0,39665.0,40998.0,39746.0
