,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-11,9,38,24,-18,44,29,-11,22,65
Cash from Investing Activity,-4,-71,-1,-4,-2,-25,-12,-3,-5,-34,-51
Cash from Financing Activity,4,84,-8,-34,-22,40,-32,-26,16,13,-15
Net Cash Flow,0,1,0,0,-1,-3,0,0,0,1,0
