,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,38.0,64.0,85.0,52.0,70.0,85.0,105.0,110.0,106.0,109.0,125.0,121.0,119.0
Expenses,37.0,57.0,73.0,47.0,62.0,74.0,89.0,92.0,95.0,98.0,109.0,102.0,106.0
Operating Profit,1.0,8.0,12.0,5.0,7.0,11.0,17.0,18.0,11.0,11.0,16.0,18.0,13.0
OPM %,2.0,12.0,14.0,10.0,10.0,13.0,16.0,17.0,10.0,10.0,13.0,15.0,11.0
Other Income,5.0,10.0,4.0,6.0,8.0,4.0,3.0,-3.0,4.0,4.0,8.0,7.0,6.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,9.0,10.0,10.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0
Profit before tax,-3.0,8.0,7.0,4.0,7.0,8.0,11.0,9.0,7.0,6.0,15.0,18.0,11.0
Tax %,71.0,18.0,19.0,-3.0,23.0,27.0,72.0,42.0,26.0,29.0,30.0,32.0,-14.0
Net Profit,-1.0,6.0,5.0,4.0,6.0,6.0,3.0,5.0,5.0,4.0,10.0,12.0,13.0
EPS in Rs,-1.07,6.95,5.94,4.2,6.28,6.34,3.32,5.51,6.04,4.93,11.56,13.19,14.35
