,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,3,11,11
Reserves,0,0,0,8,12,13
Borrowings,3,10,9,11,20,23
Other Liabilities,13,15,19,28,38,63
Total Liabilities,17,25,28,50,81,110
Fixed Assets,2,3,8,7,7,7
CWIP,0,5,0,0,0,0
Investments,0,0,0,0,0,0
Other Assets,15,17,21,43,74,103
Total Assets,17,25,28,50,81,110
