,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,15.0,5,1,6,4
Inventory Days,30.0,41,46,45,64
Days Payable,36.0,17,19,43,29
Cash Conversion Cycle,9.0,29,27,8,40
Working Capital Days,13.0,34,31,37,58
ROCE %,,8,16,16,17
