,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,26,26,26,27,27,27,27,27,54,54,54
Reserves,761,824,855,855,807,1037,1189,1143,1057,1215,1661,1819,1992
Borrowings,970,1100,1088,1128,1060,910,822,766,713,679,490,341,373
Other Liabilities,504,390,467,539,501,530,614,719,617,620,616,440,375
Total Liabilities,2261,2340,2436,2548,2394,2504,2652,2655,2414,2541,2821,2654,2795
Fixed Assets,722,1233,1341,1372,1330,1275,1256,1177,1216,1155,1111,990,971
CWIP,679,342,217,193,226,236,273,304,264,248,267,70,83
Investments,2,24,12,0,35,161,148,69,33,120,155,264,315
Other Assets,858,741,866,983,803,832,974,1104,901,1019,1290,1330,1425
Total Assets,2261,2340,2436,2548,2394,2504,2652,2655,2414,2541,2821,2654,2795
