,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,438.0,425.0,576.0,538.0,653.0,655.0,757.0,743.0,672.0,624.0,637.0,702.0,693.0
Expenses,360.0,357.0,447.0,365.0,417.0,443.0,568.0,526.0,600.0,565.0,498.0,529.0,542.0
Operating Profit,77.0,68.0,129.0,173.0,236.0,212.0,189.0,218.0,73.0,59.0,139.0,173.0,150.0
OPM %,18.0,16.0,22.0,32.0,36.0,32.0,25.0,29.0,11.0,9.0,22.0,25.0,22.0
Other Income,16.0,5.0,12.0,4.0,5.0,3.0,5.0,7.0,4.0,-1.0,-1.0,10.0,12.0
Interest,10.0,12.0,16.0,16.0,13.0,15.0,16.0,21.0,23.0,13.0,9.0,8.0,13.0
Depreciation,26.0,26.0,27.0,24.0,25.0,26.0,35.0,25.0,26.0,28.0,29.0,25.0,26.0
Profit before tax,57.0,35.0,98.0,137.0,204.0,175.0,143.0,179.0,29.0,17.0,99.0,149.0,123.0
Tax %,23.0,7.0,33.0,27.0,29.0,30.0,-0.0,25.0,43.0,34.0,35.0,26.0,27.0
Net Profit,44.0,33.0,65.0,99.0,144.0,122.0,143.0,134.0,16.0,11.0,64.0,111.0,89.0
EPS in Rs,8.08,6.0,12.11,18.33,26.59,22.61,26.43,24.85,3.02,2.01,11.87,20.46,16.53
