,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.56,1.63,-1.74,-1.51
Cash from Investing Activity,-0.01,-4.11,-2.04,-1.45
Cash from Financing Activity,1.58,2.42,3.78,2.99
Net Cash Flow,0.02,-0.05,0.0,0.03
