,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.5,1.01,1.5,1.5,6.3,6.3
Reserves,0.11,0.2,0.28,0.9,7.07,8.16
Borrowings,2.78,3.22,3.47,7.4,8.47,11.28
Other Liabilities,5.65,3.35,3.07,4.65,8.47,8.83
Total Liabilities,9.04,7.78,8.32,14.45,30.31,34.57
Fixed Assets,1.49,0.0,1.29,1.34,1.13,10.37
CWIP,0.0,0.0,0.0,1.17,5.69,1.56
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.55,7.78,7.03,11.94,23.49,22.64
Total Assets,9.04,7.78,8.32,14.45,30.31,34.57
