,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,322.64,128.18,146.9,97.99,120.92
Inventory Days,83.45,118.22,225.55,161.11,150.31
Days Payable,499.81,263.18,238.65,145.48,160.39
Cash Conversion Cycle,-93.71,-16.79,133.79,113.62,110.84
Working Capital Days,28.24,118.82,157.88,134.07,150.71
ROCE %,,11.25,13.43,14.88,14.54
