,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,723.24,104.49,25.42,0.87,12.97,40.42,49.32,71.07,32.22,0.0,16.75
Inventory Days,,207.77,305.33,126.98,56.65,144.46,95.76,8.91,21.94,50.26,4.06,24.0
Days Payable,,33.69,3.1,7.02,5.34,3.24,7.3,2.97,2.44,1.61,2.19,4.0
Cash Conversion Cycle,,897.32,406.72,145.37,52.19,154.19,128.88,55.27,90.57,80.87,1.88,36.75
Working Capital Days,,946.3,399.59,144.38,55.13,162.27,132.47,58.37,93.81,80.56,14.31,81.38
ROCE %,-7.37,-5.99,2.08,-3.11,6.67,-3.51,3.96,0.99,3.86,18.96,43.78,-6.9
