,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,128,128,125,125,125,125,125,125,125,268,288,305,305
Reserves,3483,3433,3519,4172,4464,3977,2757,2005,-2081,-389,696,1485,1922
Borrowings,1044,2029,2396,2092,1528,1502,3041,3297,2757,1484,367,16,17
Other Liabilities,3975,4415,4788,5370,4831,4557,4887,4883,3816,3035,2870,2821,2793
Total Liabilities,8630,10006,10828,11760,10949,10161,10811,10311,4617,4397,4222,4628,5038
Fixed Assets,2148,2835,3241,4127,2588,1705,2364,2050,1489,1146,1081,971,975
CWIP,110,231,218,104,90,61,85,91,28,20,35,38,65
Investments,786,791,299,442,231,209,279,130,2,2,41,1,702
Other Assets,5586,6149,7070,7088,8040,8186,8083,8040,3098,3229,3064,3618,3296
Total Assets,8630,10006,10828,11760,10949,10161,10811,10311,4617,4397,4222,4628,5038
