,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.73,72.73,72.73,74.59,74.53,74.71,73.34
Public,27.27,27.27,27.27,25.41,25.47,25.29,26.66
No. of Shareholders,854.0,619.0,534.0,468.0,448.0,513.0,564.0
