,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,14,14,14,14,14,14,14
Reserves,3,6,27,32,39,41,44,55,66
Borrowings,30,41,55,51,86,105,94,87,89
Other Liabilities,4,10,21,39,58,59,52,71,66
Total Liabilities,46,66,117,136,196,219,203,226,235
Fixed Assets,28,39,64,85,131,139,124,144,163
CWIP,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0
Other Assets,18,28,53,51,65,80,80,83,72
Total Assets,46,66,117,136,196,219,203,226,235
