,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.05,0.95,1.53,3.49,4.76,14.76,25.99,27.29,27.29,27.29,27.29,27.29,27.29
Reserves,0.04,0.08,0.02,0.13,2.03,2.94,7.29,9.37,11.33,13.66,14.97,15.02,15.43
Borrowings,0.0,2.02,1.77,1.35,1.62,7.69,6.27,8.19,12.36,4.49,16.12,24.32,23.24
Other Liabilities,1.24,0.9,0.8200000000000001,0.42,0.38,1.0,4.2,10.35,3.88,16.82,30.76,49.43,30.26
Total Liabilities,1.33,3.95,4.14,5.39,8.79,26.39,43.75,55.2,54.86,62.26,89.14,116.06,96.22
Fixed Assets,0.02,1.98,1.55,1.44,1.33,4.03,19.16,18.01,16.33,15.17,14.93,14.39,14.3
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.61,0.0,0.0,0.0,0.0,0.0
Other Assets,1.31,1.97,2.59,3.95,7.46,22.34,24.59,36.58,38.53,47.09,74.21,101.67,81.92
Total Assets,1.33,3.95,4.14,5.39,8.79,26.39,43.75,55.2,54.86,62.26,89.14,116.06,96.22
