,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.53,22.06,37.07,12.62,16.06,9.6,65.11,23.78,14.26,15.91,30.53,17.37,25.95
Expenses,29.07,20.58,36.46,11.78,14.72,9.82,64.1,22.72,13.2,15.02,31.85,16.84,25.46
Operating Profit,1.46,1.48,0.61,0.84,1.34,-0.22,1.01,1.06,1.06,0.89,-1.32,0.53,0.49
OPM %,4.78,6.71,1.65,6.66,8.34,-2.29,1.55,4.46,7.43,5.59,-4.32,3.05,1.89
Other Income,0.02,0.05,0.03,0.06,0.02,0.03,0.09,0.03,0.01,0.15,0.04,0.03,0.09
Interest,0.21,0.17,0.16,0.15,0.19,0.43,0.36,0.54,0.44,0.39,0.24,0.25,0.25
Depreciation,0.19,0.19,0.12,0.09,0.08,0.07,0.07,0.05,0.08,0.06,0.05,0.05,0.05
Profit before tax,1.08,1.17,0.36,0.66,1.09,-0.69,0.67,0.5,0.55,0.59,-1.57,0.26,0.28
Tax %,29.63,30.77,22.22,24.24,24.77,-4.35,-5.97,26.0,23.64,28.81,25.48,30.77,21.43
Net Profit,0.77,0.81,0.28,0.5,0.83,-0.73,0.71,0.37,0.42,0.42,-1.17,0.18,0.23
EPS in Rs,0.14,0.15,0.05,0.09,0.15,-0.13,0.13,0.07,0.08,0.08,-0.21,0.03,0.04
