,2013-03-01,2014-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,16.0,17,69.0,34,107,72,61,99,73,70
Inventory Days,,,,,,,,,,
Days Payable,,,,,,,,,,
Cash Conversion Cycle,16.0,17,69.0,34,107,72,61,99,73,70
Working Capital Days,20.0,15,62.0,-7,87,65,110,147,229,183
ROCE %,,59,,58,41,26,25,28,16,16
