,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,288.48,197.05,267.63,256.52,170.45,256.17,594.17,284.66,221.13,573.43,333.13,323.96,440.4
Expenses,284.98,195.18,265.22,255.53,171.16,252.44,588.01,290.71,222.15,564.48,319.83,314.42,436.11
Operating Profit,3.5,1.87,2.41,0.99,-0.71,3.73,6.16,-6.05,-1.02,8.95,13.3,9.54,4.29
OPM %,1.21,0.95,0.9,0.39,-0.42,1.46,1.04,-2.13,-0.46,1.56,3.99,2.94,0.97
Other Income,1.22,0.67,2.27,1.54,1.92,1.5,3.67,5.05,10.47,0.94,1.29,2.43,5.56
Interest,1.36,1.99,2.11,2.6,2.5,2.77,2.67,2.65,3.27,3.79,4.03,6.55,6.77
Depreciation,1.04,0.55,0.55,0.78,1.04,1.09,0.84,0.72,0.74,0.76,0.9,0.97,0.93
Profit before tax,2.32,0.00,2.02,-0.85,-2.33,1.37,6.32,-4.37,5.44,5.34,9.66,4.45,2.15
Tax %,16.38,,21.29,22.35,24.46,22.63,21.36,21.51,18.75,25.28,20.19,-3.15,55.81
Net Profit,1.94,0.08,1.59,-0.66,-1.76,1.06,4.98,-3.43,4.42,4.0,7.71,4.59,0.95
EPS in Rs,0.18,0.03,0.15,-0.04,-0.12,0.11,0.38,-0.26,0.34,0.29,0.56,0.32,0.07
