,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,66.0,36.0,36.0,40.0,36.0,37.0,39.0,35.0,37.0,37.0,33.0,36.0,40.0
Expenses,42.0,14.0,23.0,17.0,14.0,17.0,27.0,16.0,27.0,24.0,42.0,63.0,17.0
Operating Profit,24.0,22.0,14.0,23.0,22.0,20.0,12.0,19.0,10.0,13.0,-9.0,-27.0,23.0
OPM %,36.0,61.0,38.0,57.0,62.0,55.0,30.0,54.0,27.0,34.0,-26.0,-76.0,59.0
Other Income,6.0,2.0,8.0,2.0,-0.0,-0.0,578.0,92.0,3.0,2.0,6.0,1.0,1.0
Interest,96.0,59.0,59.0,100.0,64.0,66.0,-30.0,43.0,57.0,45.0,67.0,55.0,57.0
Depreciation,29.0,19.0,18.0,28.0,18.0,18.0,18.0,20.0,20.0,20.0,18.0,20.0,21.0
Profit before tax,-95.0,-53.0,-55.0,-103.0,-60.0,-64.0,602.0,47.0,-64.0,-51.0,-89.0,-102.0,-53.0
Tax %,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,-1.0
Net Profit,-95.0,-53.0,-55.0,-103.0,-60.0,-64.0,602.0,47.0,-65.0,-51.0,-89.0,-102.0,-54.0
EPS in Rs,-3.69,-2.06,-2.08,-3.94,-2.28,-2.45,22.94,1.81,-2.47,-1.93,-3.36,-3.86,-2.04
