,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08,23.08
Reserves,13.55,13.59,13.74,13.97,14.42,10.96,4.0,-2.01,-17.24,-24.98,-32.95,-36.67,-38.58
Borrowings,0.18,0.18,5.82,5.0,5.0,44.47,86.66,96.29,107.57,119.17,131.63,137.29,125.15
Other Liabilities,22.21,55.68,16.81,10.18,54.51,144.99,200.77,221.39,32.27,31.24,31.35,40.88,40.87
Total Liabilities,59.02,92.53,59.45,52.23,97.01,223.5,314.51,338.75,145.68,148.51,153.11,164.58,150.52
Fixed Assets,0.2,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.17,0.17
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,58.82,92.37,59.33,52.23,97.01,223.5,314.51,338.75,145.68,148.5,153.1,164.41,150.35
Total Assets,59.02,92.53,59.45,52.23,97.01,223.5,314.51,338.75,145.68,148.51,153.11,164.58,150.52
