,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,321,557,776,647,890,56,1276
Cash from Investing Activity,,,-497,-663,-731,-1006,-2418,-3786,-1097
Cash from Financing Activity,,,310,249,333,122,2613,2509,-268
Net Cash Flow,,,134,143,379,-237,1086,-1221,-89
